date,open,high,low,close,volume,openinterest
20070326,1.6508,1.6919,1.6328,1.6639,57579.7,
20070327,1.6829,1.7129,1.6679,1.7029,106289.8,
20070328,1.718,1.755,1.6428,1.731,179984.69,
20070329,1.724,1.7781,1.7009,1.7129,153436.4,
20070330,1.7039,1.7129,1.6679,1.6939,52880.93,
20070402,1.6959,1.8131,1.6959,1.7961,218888.92,
20070403,1.7971,1.8051,1.77,1.7931,101488.51,
20070404,1.7961,1.8712,1.771,1.7941,126454.07,
20070405,1.8001,1.8602,1.7891,1.8031,115039.2,
20070406,1.8031,1.8121,1.7731,1.7811,130187.07,
20070409,1.8021,1.8462,1.7921,1.8281,152689.2,
20070410,1.8372,1.9634,1.8111,1.9423,192070.76,
20070411,1.9433,1.9574,1.8632,1.9453,129172.47,
20070412,1.9433,1.9834,1.8883,1.9494,183859.74,
20070413,1.9514,2.0836,1.9514,2.0205,195685.98,
20070416,2.0435,2.2218,2.0435,2.1838,199068.63,
20070417,2.2338,2.2409,2.0605,2.1437,199294.27,
20070418,2.1437,2.1737,2.0455,2.1136,162896.63,
20070419,2.1136,2.2389,1.9534,2.0836,236986.73,
20070420,2.1537,2.2138,2.1237,2.1507,153233.97,
20070423,2.1767,2.2919,2.1757,2.2439,184936.21,
20070424,2.304,2.4142,2.2739,2.3841,211204.96,
20070430,2.5995,2.6225,2.4041,2.6205,212632.6,
20070508,2.6546,2.8158,2.6536,2.7648,143194.61,
20070509,2.7598,2.7698,2.5744,2.6195,143791.4,
20070510,2.6245,2.6596,2.5243,2.5544,120109.57,
20070511,2.5444,2.5945,2.4642,2.5794,112229.91,
20070514,2.4703,2.7227,2.4703,2.6746,172026.94,
20070515,2.6646,2.7247,2.6426,2.6506,130402.71,
20070516,2.6466,2.7628,2.5594,2.7217,110175.94,
20070517,2.7227,2.7908,2.7007,2.7758,101236.44,
20070518,2.7648,2.9351,2.7367,2.915,93964.1,
20070521,2.8319,2.9992,2.8068,2.925,111419.69,
20070522,2.925,3.0052,2.8399,2.8649,91717.05,
20070523,2.8649,2.932,2.7948,2.896,75126.92,
20070524,2.889,2.891,2.7377,2.7838,90974.19,
20070525,2.7608,2.8659,2.7227,2.8369,81607.05,
20070528,2.8148,2.905,2.8148,2.8249,60667.05,
20070529,2.8299,3.0452,2.8058,3.0172,137295.55,
20070530,2.8048,2.9751,2.7157,2.7347,121338.67,
20070531,2.7057,2.915,2.5043,2.887,138018.83,
20070601,2.905,3.1695,2.89,2.9401,145642.71,
20070604,2.9441,3.0352,2.7357,2.7848,112335.26,
20070605,2.7848,2.9351,2.5153,2.905,116974.73,
20070606,2.932,3.1354,2.7848,3.1003,148319.62,
20070607,3.1013,3.4109,3.0753,3.3237,174343.63,
20070608,3.3287,3.4109,3.2356,3.3458,74672.59,
20070611,3.3357,3.5932,3.3057,3.5311,108385.47,
20070612,3.476,3.7074,3.3858,3.6282,86583.43,
20070613,3.6062,3.6944,3.5261,3.6062,80918.66,
20070614,3.5862,3.7555,3.465,3.5862,78386.44,
20070615,3.506,3.6763,3.506,3.6042,47918.72,
20070618,3.6363,3.9268,3.6363,3.9067,79425.32,
20070619,3.9468,3.9468,3.7565,3.7955,59709.91,
20070620,3.7955,3.7955,3.6052,3.6262,68485.81,
20070621,3.6062,3.6763,3.5902,3.6222,56932.36,
20070622,3.5912,3.7665,3.5561,3.6242,57964.54,
20070625,3.6162,3.6262,3.4059,3.4079,68407.86,
20070626,3.3067,3.5201,3.2105,3.506,38682.31,
20070627,3.506,3.7214,3.506,3.6162,43068.66,
20070628,3.6062,3.7064,3.458,3.496,47780.14,
20070702,3.493,3.6112,3.3057,3.4339,42977.93,
20070703,3.456,3.5711,3.4059,3.5241,41615.77,
20070704,3.5441,3.5912,3.3658,3.4059,72836.0,
20070705,3.4069,3.4459,3.2556,3.3007,30106.49,
20070706,3.2756,3.471,3.2556,3.4409,74106.29,
20070709,3.4469,3.7064,3.4469,3.6062,65675.86,
20070710,3.6052,3.6052,3.456,3.471,39822.58,
20070711,3.4059,3.463,3.3858,3.4419,29805.64,
20070712,3.456,3.505,3.3468,3.4069,16116.67,
20070713,3.4239,3.4449,3.3057,3.3848,28713.89,
20070716,3.3828,3.3838,3.3007,3.3107,16099.04,
20070717,3.2185,3.3778,3.2185,3.3177,16339.53,
20070718,3.3177,3.3498,3.2957,3.3458,19688.76,
20070719,3.3558,3.3648,3.2356,3.2636,29002.52,
20070720,3.2766,3.3658,3.2766,3.3658,35154.06,
20070723,3.3628,3.6924,3.3588,3.6042,41844.01,
20070724,3.6042,3.6413,3.495,3.5281,60607.5,
20070725,3.5531,3.5752,3.486,3.5742,38757.64,
20070726,3.5742,3.7515,3.5742,3.6964,46530.38,
20070727,3.6823,3.6823,3.6072,3.6413,28409.66,
20070730,3.7054,3.7935,3.6573,3.6863,31930.26,
20070731,3.6663,3.6843,3.5591,3.6833,41658.97,
20070801,3.6763,3.7444,3.502,3.506,34079.62,
20070802,3.505,3.5962,3.477,3.5742,30775.43,
20070803,3.5742,3.7565,3.5181,3.6763,72244.99,
20070806,3.7174,3.9969,3.7174,3.9839,79754.65,
20070807,3.9899,4.057,3.8466,3.9578,65090.29,
20070808,3.9067,3.9067,3.7775,3.8025,47531.48,
20070809,3.8466,3.8627,3.7064,3.7565,80810.8,
20070810,3.7565,3.8596,3.6102,3.6523,45321.85,
20070813,3.6563,3.8066,3.6172,3.6663,77880.55,
20070814,3.7064,3.9177,3.6693,3.8767,91148.68,
20070815,3.9097,3.9959,3.8046,3.9268,79975.46,
20070816,3.9268,4.077,3.9067,3.9368,71885.98,
20070817,3.9468,4.047,3.7465,3.7715,53091.25,
20070820,3.8957,3.9869,3.8516,3.9378,53782.54,
20070821,3.9999,4.1421,3.9478,4.1021,98875.39,
20070822,4.043,4.2573,4.0069,4.2273,74485.38,
20070823,4.2072,4.3074,4.1672,4.2603,45464.28,
20070824,4.2623,4.3695,4.1942,4.2553,60845.65,
20070827,4.2563,4.2874,4.047,4.067,66970.93,
20070828,4.047,4.047,3.8667,3.9258,79307.05,
20070829,3.9258,3.9869,3.8116,3.9448,66339.95,
20070830,4.0079,4.0249,3.8867,3.9819,38561.12,
20070831,3.9839,4.062,3.8777,3.8857,108217.51,
20070903,3.9548,4.057,3.8717,4.0119,100760.59,
20070904,4.0309,4.2403,4.0309,4.2072,168873.18,
20070905,4.2373,4.3405,4.087,4.2002,104773.9,
20070906,4.2072,4.4577,4.1772,4.3525,110940.02,
20070907,4.3535,4.5679,4.2473,4.4577,130136.98,
20070910,4.3876,4.7271,4.2583,4.6881,117193.46,
20070911,4.6079,4.7281,4.5378,4.6019,68564.7,
20070912,4.5078,4.7011,4.4096,4.629,51530.19,
20070913,4.6079,4.8133,4.5258,4.653,51566.59,
20070914,4.653,4.7882,4.4977,4.7542,62838.93,
20070917,4.7542,4.7983,4.6089,4.7582,45066.33,
20070918,4.7572,4.7582,4.4947,4.5979,48244.56,
20070919,4.5879,4.5879,4.3735,4.4276,58319.27,
20070920,4.4076,4.5078,4.3425,4.4657,43542.8,
20070921,4.4577,4.4577,4.2583,4.4176,74399.84,
20070924,4.3976,4.4727,4.2954,4.4176,45978.55,
20070925,4.3876,4.4557,4.2573,4.3174,47839.22,
20070926,4.2884,4.3174,4.1471,4.1782,68365.45,
20070927,4.1181,4.3755,4.1181,4.2714,40808.33,
20070928,4.3074,4.3655,4.2072,4.3154,61602.55,
20071008,4.3224,4.3675,4.2002,4.2333,50333.46,
20071009,4.2353,4.3785,4.1391,4.3725,78979.6,
20071010,4.3755,4.5578,4.3755,4.5498,86207.45,
20071011,4.5528,4.5889,4.4577,4.5568,39726.75,
20071012,4.5278,4.5729,4.1872,4.3876,82470.22,
20071016,4.4677,4.7662,4.3876,4.5789,45887.18,
20071017,4.5879,4.7582,4.5078,4.7291,70400.7,
20071018,4.7091,4.7392,4.3074,4.4356,31372.63,
20071019,4.4677,4.5068,4.3084,4.3966,33114.05,
20071022,4.3074,4.3976,4.2673,4.3385,21068.93,
20071023,4.3224,4.3976,4.2894,4.3074,27679.21,
20071024,4.3064,4.4276,4.2253,4.3074,37131.68,
20071025,4.2804,4.2804,3.9839,4.1171,47970.47,
20071026,4.0119,4.1652,3.8867,3.9538,67584.59,
20071029,3.9568,4.0951,3.9568,4.087,35149.61,
20071030,4.0961,4.1071,3.8977,4.1071,38596.55,
20071031,4.2072,4.2072,4.0099,4.092,38884.49,
20071101,4.1081,4.1552,3.8366,3.8737,97691.41,
20071102,3.8066,3.8366,3.6212,3.8066,63517.49,
20071105,3.7565,3.9268,3.7164,3.8126,29992.37,
20071106,3.8066,3.9678,3.7965,3.9077,31627.88,
20071107,3.9127,3.9869,3.8867,3.9819,12348.27,
20071108,3.9698,3.9869,3.8276,3.8276,13930.96,
20071109,3.8066,3.9368,3.7565,3.8576,27469.81,
20071112,3.8176,3.8556,3.6222,3.8166,31302.58,
20071113,3.8166,3.9418,3.7595,3.7955,25394.04,
20071114,3.8216,3.9268,3.8216,3.8616,25132.92,
20071115,3.8616,3.9378,3.8266,3.8967,23740.32,
20071116,3.8657,3.9468,3.8266,3.9228,17299.84,
20071119,3.9228,4.0359,3.9117,4.0069,24446.87,
20071120,4.0219,4.2373,4.0119,4.2153,46292.32,
20071121,4.2153,4.2854,4.1421,4.1752,60686.96,
20071122,4.1521,4.1521,3.9969,4.0059,12264.06,
20071123,3.9218,4.1351,3.9218,4.1071,18304.45,
20071126,4.1982,4.2573,4.1071,4.1071,32393.26,
20071127,4.047,4.1572,3.9768,4.0079,16221.09,
20071128,4.0059,4.056,3.9268,3.9378,21323.06,
20071129,3.9578,4.047,3.8446,4.045,26599.96,
20071130,4.046,4.046,3.8667,3.9328,20661.49,
20071203,3.9368,3.9468,3.8466,3.8967,9324.68,
20071204,3.9067,3.9869,3.8667,3.8717,22238.72,
20071205,3.8727,4.037,3.8366,3.9989,30387.94,
20071206,4.0019,4.1972,4.0019,4.04,22539.21,
20071207,4.067,4.0961,3.9348,4.0169,37177.87,
20071213,4.057,4.1572,4.0089,4.0359,33410.5,
20071214,4.0059,4.1171,3.9067,4.1071,44454.93,
20071217,4.1672,4.4777,4.0971,4.4146,112598.17,
20071218,4.3575,4.4627,4.2623,4.4477,73204.86,
20071219,4.4577,4.6029,4.4136,4.5068,79875.1,
20071220,4.5058,4.5929,4.4627,4.4957,63098.22,
20071221,4.5058,4.659,4.4076,4.5158,72682.1,
20071224,4.6129,4.9676,4.6069,4.9335,221070.46,
20071225,4.8774,5.0046,4.7852,4.9335,62607.63,
20071226,4.9085,5.0186,4.8584,4.9555,55228.44,
20071227,5.0066,5.0086,4.8494,4.9525,64819.4,
20071228,4.9085,4.9886,4.8443,4.9435,46238.07,
20080102,4.9886,5.2811,4.8684,5.1789,77039.49,
20080103,5.0908,5.242,5.0898,5.1288,45667.49,
20080104,5.1108,5.1108,4.9696,5.0086,40419.96,
20080107,4.9175,5.1639,4.9175,5.1078,58649.31,
20080108,5.0637,5.1589,4.9085,4.9085,56030.19,
20080109,4.9085,5.1669,4.8784,5.1589,20480.1,
20080110,5.1589,5.1969,5.0617,5.1589,33739.1,
20080111,5.1789,5.5095,5.1789,5.4093,31192.71,
20080114,5.5075,5.7349,5.4173,5.7279,41739.46,
20080115,5.7279,5.9222,5.6097,5.8581,40938.55,
20080116,5.81,5.81,5.5195,5.5906,42655.66,
20080117,5.6267,5.8501,5.5095,5.7198,70233.26,
20080118,5.8982,6.1406,5.8601,6.0384,75740.57,
20080121,6.0584,6.1105,5.5095,5.6607,45547.79,
20080122,5.4995,5.9603,5.3602,5.4193,83752.39,
20080123,5.5596,5.9593,5.5596,5.9132,83993.78,
20080124,6.0604,6.1286,5.82,5.8911,41365.38,
20080125,5.81,5.9603,5.6918,5.831,38532.77,
20080128,5.78,5.8,5.5806,5.5806,43487.45,
20080130,5.6597,5.9603,5.5606,5.6858,21688.8,
20080131,5.7589,5.7589,5.5055,5.5395,42950.18,
20080201,5.4093,5.6077,5.2631,5.5095,68265.36,
20080204,5.6597,5.9583,5.6197,5.8601,87103.91,
20080205,5.81,5.9703,5.7599,5.9352,25074.71,
20080213,5.83,5.9402,5.7379,5.795,10292.34,
20080214,5.816,5.9512,5.816,5.8901,20119.62,
20080215,5.8801,5.9402,5.6477,5.8551,17876.6,
20080218,5.9583,5.9753,5.813,5.9603,14561.42,
20080219,5.9993,6.1426,5.9302,6.1105,23891.6,
20080220,6.1586,6.2898,5.9112,5.9993,22227.3,
20080221,5.9152,6.0134,5.7599,6.0053,47002.95,
20080222,5.9603,5.9603,5.7249,5.8861,16857.71,
20080225,5.9302,5.9302,5.3081,5.3091,49227.93,
20080226,5.4193,5.5676,4.8964,5.1388,109413.6,
20080227,5.1338,5.3662,5.0096,5.241,44826.4,
20080228,5.229,5.5576,5.229,5.3843,19714.75,
20080229,5.3893,5.5415,5.2901,5.3993,29597.99,
20080303,5.3592,5.5686,5.1399,5.5095,36732.38,
20080304,5.5135,5.5135,5.2661,5.3091,45414.1,
20080305,5.209,5.4394,5.209,5.3993,36488.23,
20080306,5.4083,5.5295,5.253,5.5295,16194.68,
20080307,5.5195,5.5696,5.3091,5.3943,8782.62,
20080310,5.2891,5.3893,5.0687,5.1088,22897.43,
20080311,5.0186,5.1058,4.5979,5.0387,49398.5,
20080312,4.9435,5.0287,4.7281,4.7592,35727.21,
20080313,4.6099,4.9235,4.5589,4.6801,41938.36,
20080314,4.6801,4.7762,4.5568,4.5578,29335.29,
20080317,4.5879,4.5879,4.1031,4.2123,43088.11,
20080318,4.2173,4.2193,3.9017,4.037,61103.59,
20080319,4.1061,4.3325,4.045,4.1722,45665.5,
20080320,4.1722,4.5629,3.9248,4.3775,48000.51,
20080321,4.4056,4.4587,4.3275,4.3835,16410.74,
20080324,4.4076,4.4577,4.2193,4.2373,16199.17,
20080325,4.1672,4.3966,4.1081,4.3325,16589.3,
20080326,4.3325,4.4877,4.3275,4.3996,13126.67,
20080327,4.3575,4.4577,4.2683,4.3575,13448.44,
20080328,4.3575,4.7131,4.2874,4.6109,35001.11,
20080331,4.5578,4.5979,4.4076,4.4967,13977.05,
20080401,4.5028,4.5578,4.047,4.047,68082.01,
20080402,3.7565,4.0259,3.7565,3.9668,55264.09,
20080403,3.9508,4.1471,3.8566,4.087,12914.36,
20080407,4.0069,4.4477,3.9668,4.4086,19727.09,
20080408,4.4877,4.4877,4.3285,4.4306,19318.24,
20080409,4.4076,4.4477,4.1972,4.2573,29437.48,
20080410,4.2062,4.2463,4.045,4.1071,51574.06,
20080411,4.1562,4.3365,4.1562,4.2223,30243.01,
20080414,4.1772,4.1772,3.9368,4.082,28213.83,
20080415,4.0119,4.2072,3.8446,4.1171,45619.1,
20080416,4.1271,4.1271,3.8967,3.9728,48625.07,
20080417,3.9568,4.0269,3.6262,3.7364,121236.92,
20080418,3.8566,3.8566,3.5972,3.7465,36165.88,
20080421,4.0129,4.067,3.6763,3.8076,146597.4,
20080422,3.7995,4.0069,3.7465,3.9969,48260.62,
20080423,4.1572,4.3966,4.057,4.3765,69826.13,
20080424,4.7261,4.8143,4.5038,4.8143,115250.88,
20080425,4.7582,4.7983,4.5889,4.7231,84623.86,
20080428,4.653,4.7562,4.5428,4.5749,34912.73,
20080429,4.5108,4.66,4.5108,4.5979,28252.88,
20080430,4.6129,4.9054,4.5879,4.8494,39371.85,
20080505,4.9085,5.0577,4.9085,4.9485,35130.32,
20080506,4.9135,5.0437,4.7882,4.9866,28990.48,
20080507,4.9585,4.9615,4.6981,4.7682,51906.25,
20080508,4.7462,4.8634,4.6791,4.8574,20055.43,
20080509,4.8734,5.0377,4.8103,4.8684,32718.35,
20080512,4.8043,5.0086,4.7782,4.9645,20607.38,
20080513,4.8093,5.1399,4.7882,4.9836,23396.81,
20080514,4.9736,5.0487,4.8834,4.9866,25314.68,
20080515,4.9585,5.0086,4.645,4.668,109564.42,
20080516,4.674,4.7582,4.639,4.7181,44347.5,
20080519,4.7081,4.7542,4.663,4.6921,39814.4,
20080520,4.658,4.658,4.4276,4.5078,55410.28,
20080521,4.4677,4.5078,4.3074,4.4577,38087.24,
20080522,4.3735,4.4517,4.3124,4.3144,36319.63,
20080523,4.3285,4.3936,4.1572,4.2473,39524.56,
20080526,4.2373,4.2673,4.1582,4.2373,13868.7,
20080527,4.2373,4.2383,4.0991,4.1552,37769.37,
20080528,4.1572,4.3505,4.1131,4.2513,21207.31,
20080529,4.2513,4.2513,4.1171,4.1181,21806.82,
20080530,4.1161,4.1752,4.057,4.0961,26987.23,
20080602,4.0099,4.1481,4.0069,4.087,23132.41,
20080603,4.087,4.1161,3.9458,3.9678,31522.57,
20080604,3.9678,4.0069,3.8747,3.9839,29962.46,
20080605,3.9839,3.9869,3.8967,3.8967,22014.64,
20080606,3.8867,3.9668,3.8747,3.8877,19053.1,
20080610,3.7064,3.7565,3.6112,3.6443,38118.34,
20080611,3.6072,3.6643,3.458,3.5141,32264.51,
20080612,3.506,3.5141,3.3738,3.456,48237.39,
20080613,3.468,3.5421,3.3738,3.4059,33107.35,
20080616,3.3558,3.4509,3.2556,3.3337,24804.43,
20080617,3.3057,3.3658,3.1504,3.1855,43062.22,
20080618,3.1554,3.3047,3.0032,3.2806,58791.61,
20080619,3.2256,3.2256,2.9952,3.0442,51514.17,
20080623,3.0553,3.0553,2.905,3.0332,43658.45,
20080624,2.9561,3.2356,2.9561,3.1775,33110.24,
20080625,3.1785,3.466,3.1765,3.3658,38939.97,
20080626,3.3948,3.456,3.3558,3.3738,26887.63,
20080627,3.2556,3.3057,3.1364,3.2356,37661.65,
20080630,3.2356,3.2356,3.1053,3.1354,42272.11,
20080701,3.1344,3.1354,3.0062,3.0633,26241.37,
20080702,3.0553,3.1354,3.0272,3.1043,24881.92,
20080703,3.0202,3.2436,2.9701,3.1594,57100.45,
20080704,3.1554,3.2045,3.1063,3.1775,24283.94,
20080707,3.1855,3.475,3.1564,3.456,30210.88,
20080708,3.458,3.5531,3.4309,3.456,49377.41,
20080709,3.46,3.6162,3.46,3.5732,38840.95,
20080710,3.5261,3.5561,3.456,3.491,60681.47,
20080711,3.486,3.5942,3.466,3.5852,49676.5,
20080714,3.6412,3.7094,3.3306,3.47,116234.06,
20080715,3.4852,3.5897,3.2806,3.3336,75969.91,
20080716,3.3003,3.4821,3.2215,3.4473,72119.59,
20080717,3.4852,3.5382,3.3624,3.3882,45186.45,
20080718,3.417,3.4973,3.3579,3.4821,22277.95,
20080721,3.4655,3.6018,3.4094,3.523,46426.4,
20080722,3.52,3.6018,3.4094,3.5564,45528.54,
20080723,3.6033,3.6064,3.4852,3.5155,27309.19,
20080724,3.5458,3.6503,3.5306,3.6291,51574.35,
20080725,3.5836,3.614,3.5321,3.5609,31583.81,
20080728,3.573,3.617,3.4852,3.4882,30467.22,
20080729,3.467,3.467,3.2245,3.3639,96517.68,
20080730,3.4018,3.4215,3.2351,3.273,59732.8,
20080731,3.2867,3.2882,3.1291,3.1457,58960.6,
20080801,3.1185,3.1715,3.0578,3.1215,46713.24,
20080804,3.12,3.1594,3.0578,3.1382,23050.75,
20080805,3.1382,3.1518,3.076,3.076,15037.41,
20080806,3.1078,3.1488,3.0321,3.0381,18187.33,
20080807,3.0381,3.0836,2.973,3.0457,20872.35,
20080808,3.073,3.073,2.9109,2.9321,40684.01,
20080811,2.9321,2.9321,2.7124,2.7427,47849.92,
20080812,2.7321,2.7715,2.6972,2.7275,64533.05,
20080813,2.7124,2.776,2.6245,2.7518,27774.0,
20080814,2.7518,2.8154,2.7139,2.8033,11213.21,
20080815,2.8048,2.876,2.7593,2.8305,11413.54,
20080818,2.829,2.8487,2.7018,2.7351,16910.92,
20080819,2.6957,2.7699,2.6517,2.7351,11859.9,
20080820,2.7366,3.0063,2.6821,3.0048,25282.87,
20080821,2.9548,2.9836,2.8593,2.8639,14097.08,
20080822,2.8412,2.8639,2.7275,2.7427,18599.77,
20080825,2.7866,2.7866,2.7214,2.7578,10058.24,
20080826,2.7275,2.7578,2.6821,2.7427,16246.02,
20080827,2.7427,2.7699,2.676,2.7457,7574.95,
20080828,2.776,2.9245,2.7396,2.773,56909.51,
20080829,2.7851,2.8018,2.6821,2.7275,62984.92,
20080901,2.6533,2.7002,2.5836,2.5836,19383.54,
20080902,2.5684,2.5836,2.3941,2.4699,65238.39,
20080903,2.4563,2.4563,2.3866,2.3972,23740.11,
20080904,2.3957,2.4623,2.3487,2.4123,17068.86,
20080905,2.3487,2.432,2.3199,2.382,16176.84,
20080908,2.3351,2.382,2.2487,2.2517,25983.48,
20080909,2.2517,2.3093,2.182,2.3093,63931.09,
20080910,2.2653,2.379,2.2441,2.332,28825.88,
20080911,2.3199,2.3366,2.2123,2.2729,19997.02,
20080912,2.2881,2.3335,2.2547,2.3063,27323.42,
20080916,2.3032,2.3729,2.229,2.3063,23416.58,
20080917,2.2729,2.3441,2.2729,2.282,25564.75,
20080918,2.2699,2.2805,2.1244,2.2547,27480.52,
20080919,2.479,2.4805,2.4245,2.4805,66449.65,
20080922,2.5836,2.7275,2.4578,2.629,104728.17,
20080923,2.4851,2.5669,2.4472,2.5457,27547.64,
20080924,2.479,2.5699,2.4623,2.5381,12270.95,
20080925,2.5533,2.7366,2.5411,2.7018,77256.22,
20080926,2.7048,2.8336,2.6684,2.8184,67665.82,
20081006,2.7896,2.7896,2.6457,2.6972,32717.17,
20081007,2.5805,2.6639,2.5457,2.6366,36556.15,
20081008,2.576,2.5881,2.4623,2.4775,31149.79,
20081009,2.576,2.576,2.4669,2.4669,14979.36,
20081010,2.3229,2.3926,2.3032,2.329,12051.6,
20081013,2.3032,2.4048,2.1214,2.3517,35828.96,
20081015,2.2578,2.3184,2.1972,2.2729,19887.72,
20081016,2.1941,2.2578,2.1275,2.235,17872.73,
20081017,2.235,2.2881,2.2002,2.232,9625.09,
20081020,2.2002,2.3108,2.1972,2.3047,8996.22,
20081021,2.3229,2.4063,2.3032,2.3396,15588.53,
20081022,2.3396,2.4366,2.2896,2.3426,32010.07,
20081023,2.3032,2.4199,2.2729,2.4032,29784.69,
20081024,2.4214,2.4593,2.3002,2.3214,32692.33,
20081027,2.2714,2.2714,2.1335,2.1411,22964.05,
20081028,2.1062,2.2305,2.1062,2.1896,32044.63,
20081029,2.2578,2.2729,2.1305,2.1365,17996.25,
20081030,2.1669,2.2517,2.1365,2.2123,36871.49,
20081031,2.2184,2.2866,2.1972,2.2502,26704.63,
20081103,2.2275,2.3108,2.2123,2.2805,20167.05,
20081104,2.276,2.2835,2.2199,2.2396,30199.46,
20081105,2.235,2.3729,2.235,2.3154,26329.12,
20081106,2.2517,2.2653,2.1956,2.2426,13470.3,
20081107,2.1987,2.3032,2.1972,2.2957,14408.29,
20081110,2.3487,2.526,2.3229,2.526,38556.84,
20081111,2.5229,2.6108,2.4851,2.5305,39439.5,
20081112,2.4851,2.5623,2.4093,2.4532,37100.42,
20081113,2.4229,2.6366,2.2729,2.629,127099.15,
20081114,2.576,2.7518,2.5608,2.6972,116575.38,
20081117,2.6942,2.779,2.6139,2.7427,94606.81,
20081118,2.7836,2.7836,2.4987,2.532,94086.35,
20081119,2.5093,2.7427,2.5078,2.7366,41769.49,
20081120,2.7275,2.8821,2.6881,2.7457,104092.27,
20081121,2.6639,2.7866,2.5775,2.7502,83451.02,
20081124,2.6987,2.7533,2.5972,2.6517,32612.66,
20081125,2.6972,2.7245,2.5714,2.6002,21618.11,
20081126,2.6199,2.6442,2.5836,2.6366,11964.58,
20081127,2.8033,2.8336,2.6896,2.773,102987.55,
20081128,2.726,2.7881,2.7048,2.7351,66695.42,
20081201,2.7411,2.8427,2.7351,2.8154,78700.72,
20081202,2.7502,3.0078,2.7139,2.926,104175.84,
20081203,2.9381,3.0078,2.9018,3.0078,78282.26,
20081204,3.0124,3.1109,2.9245,2.9321,67974.25,
20081205,2.9048,3.0457,2.9033,3.0306,65028.08,
20081208,3.0533,3.1366,3.0003,3.0669,92828.71,
20081209,3.076,3.0881,2.9093,2.9548,107000.23,
20081210,2.9078,3.0003,2.8654,2.9548,77102.19,
20081211,2.9593,2.9775,2.8806,2.8942,26304.5,
20081212,2.8184,2.9018,2.773,2.9018,48582.44,
20081215,2.8942,2.9245,2.7881,2.873,29455.37,
20081216,2.8639,2.8881,2.8048,2.879,13751.43,
20081217,2.8775,2.973,2.8654,2.92,21216.34,
20081218,2.9093,2.979,2.8169,2.97,42840.07,
20081219,2.97,3.0957,2.9397,3.0866,51086.73,
20081222,3.0306,3.0851,3.0003,3.0291,32362.55,
20081223,3.0306,3.0306,2.8715,2.9366,39153.81,
20081224,2.8987,2.9366,2.823,2.8487,12994.94,
20081225,2.8639,2.9381,2.7624,2.7866,28412.65,
20081226,2.7881,2.7972,2.6911,2.7912,37797.97,
20081229,2.7715,2.8866,2.7154,2.8336,37563.46,
20081230,2.8381,2.9124,2.7881,2.9018,58158.53,
20081231,2.8806,3.0033,2.8654,2.9457,50571.75,
20090105,2.97,3.0003,2.7881,2.8321,65225.54,
20090106,2.8381,2.8381,2.6987,2.7502,193336.75,
20090107,2.729,2.7427,2.7124,2.7169,86723.22,
20090108,2.6533,2.7199,2.6442,2.7002,74000.91,
20090109,2.7002,2.7654,2.6745,2.7593,94494.54,
20090112,2.7699,2.7912,2.7457,2.7699,78745.98,
20090113,2.7427,2.7805,2.7139,2.7669,64991.81,
20090114,2.7639,2.776,2.7396,2.773,77610.58,
20090115,2.7639,2.8078,2.7472,2.773,64174.26,
20090116,2.7881,2.879,2.7805,2.8336,100106.55,
20090119,2.8366,2.9033,2.829,2.8548,48858.03,
20090120,2.8487,2.8806,2.7745,2.8033,59874.02,
20090121,2.7866,2.7866,2.7245,2.7275,92136.03,
20090122,2.7427,2.7563,2.7078,2.7275,62667.97,
20090123,2.7351,2.7502,2.6911,2.7002,46909.6,
20090202,2.7305,2.7821,2.6942,2.7775,64834.06,
20090203,2.773,2.9336,2.7578,2.9336,134733.46,
20090204,2.9397,3.0215,2.9381,2.9639,117539.28,
20090205,2.9548,2.9684,2.8654,2.8821,96408.38,
20090206,2.8821,3.0048,2.8821,2.9957,103584.85,
20090209,3.0381,3.2957,3.0381,3.2882,220896.95,
20090210,3.2882,3.3185,3.2124,3.2942,98431.28,
20090211,3.2806,3.4791,3.2351,3.3427,170139.17,
20090212,3.3442,3.4397,3.2882,3.4124,159890.09,
20090213,3.4109,3.7261,3.4109,3.6412,161850.14,
20090216,3.7094,3.8791,3.6973,3.8488,200311.86,
20090217,3.8458,3.8488,3.5912,3.6427,111696.48,
20090219,3.6246,3.7064,3.4412,3.6412,191429.56,
20090220,3.7624,3.767,3.5261,3.5897,168213.3,
20090223,3.5291,3.664,3.4548,3.614,135267.56,
20090224,3.5836,3.6609,3.4533,3.5018,137833.45,
20090225,3.5079,3.5458,3.3791,3.4306,91099.05,
20090226,3.4488,3.4624,3.2109,3.2154,66507.43,
20090227,3.1821,3.3003,3.0381,3.3003,81078.22,
20090302,3.2245,3.3776,3.1821,3.3579,37824.02,
20090303,3.2654,3.3533,3.1548,3.2579,62181.56,
20090304,3.2427,3.5139,3.2351,3.4867,73468.06,
20090305,3.5245,3.5458,3.4306,3.4397,67096.1,
20090306,3.4094,3.6291,3.3761,3.4988,99360.17,
20090309,3.5139,3.623,3.4185,3.4215,67593.86,
20090310,3.3336,3.4533,3.2745,3.4533,56983.67,
20090311,3.5018,3.5306,3.3867,3.4109,41970.61,
20090312,3.3791,3.4094,3.1791,3.2427,81472.44,
20090313,3.2124,3.373,3.2048,3.2063,107599.86,
20090316,3.1821,3.3094,3.1806,3.3094,40117.71,
20090317,3.2897,3.5609,3.273,3.5609,118557.3,
20090318,3.5609,3.7518,3.5609,3.623,119397.13,
20090319,3.6215,3.714,3.6079,3.667,37537.62,
