===============================================================================
Id,2006-day-001,len,datetime,open,high,low,close,volume,openinterest,LongShortStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
226,2006-day-001,226,2006-11-16 23:59:59.999989,4107.71,4116.79,4096.67,4109.71,0.0,0.0,LongShortStrategy,226,732631.9999999999,Broker,226,98881.79999999994,100881.79999999994,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,2006-day-001,227,2006-11-17 23:59:59.999989,4106.78,4107.24,4066.05,4078.36,0.0,0.0,LongShortStrategy,227,732632.9999999999,Broker,227,98568.29999999994,100568.29999999994,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,2006-day-001,228,2006-11-20 23:59:59.999989,4074.59,4101.04,4049.44,4096.74,0.0,0.0,LongShortStrategy,228,732635.9999999999,Broker,228,98752.09999999995,100752.09999999995,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,2006-day-001,229,2006-11-21 23:59:59.999989,4095.27,4112.27,4090.91,4096.06,0.0,0.0,LongShortStrategy,229,732636.9999999999,Broker,229,98745.29999999996,100745.29999999996,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,2006-day-001,230,2006-11-22 23:59:59.999989,4105.91,4118.4,4084.71,4094.97,0.0,0.0,LongShortStrategy,230,732637.9999999999,Broker,230,98734.39999999995,100734.39999999995,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,2006-day-001,231,2006-11-23 23:59:59.999989,4099.96,4105.18,4070.31,4085.76,0.0,0.0,LongShortStrategy,231,732638.9999999999,Broker,231,98642.29999999996,100642.29999999996,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,2006-day-001,232,2006-11-24 23:59:59.999989,4076.14,4078.44,4028.3,4048.16,0.0,0.0,LongShortStrategy,232,732639.9999999999,Broker,232,98266.29999999996,100266.29999999996,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,2006-day-001,233,2006-11-27 23:59:59.999989,4045.05,4053.68,3978.25,3978.25,0.0,0.0,LongShortStrategy,233,732642.9999999999,Broker,233,98899.19999999997,100899.19999999997,BuySell,233,,4114.485199999999,Trades - Net Profit/Loss,233,,-29.799999999999272
234,2006-day-001,234,2006-11-28 23:59:59.999989,3976.16,3990.75,3951.94,3975.11,0.0,0.0,LongShortStrategy,234,732643.9999999999,Broker,234,98930.59999999996,100930.59999999996,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,2006-day-001,235,2006-11-29 23:59:59.999989,3983.51,4023.89,3983.51,4023.09,0.0,0.0,LongShortStrategy,235,732644.9999999999,Broker,235,98450.79999999996,100450.79999999996,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,2006-day-001,236,2006-11-30 23:59:59.999989,4027.46,4036.72,3983.05,3987.23,0.0,0.0,LongShortStrategy,236,732645.9999999999,Broker,236,98809.39999999997,100809.39999999997,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,2006-day-001,237,2006-12-01 23:59:59.999989,3993.03,4011.96,3914.46,3932.09,0.0,0.0,LongShortStrategy,237,732646.9999999999,Broker,237,99360.79999999996,101360.79999999996,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,2006-day-001,238,2006-12-04 23:59:59.999989,3935.81,3965.16,3927.4,3962.93,0.0,0.0,LongShortStrategy,238,732649.9999999999,Broker,238,99052.39999999997,101052.39999999997,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,2006-day-001,239,2006-12-05 23:59:59.999989,3966.61,4014.55,3961.06,4007.94,0.0,0.0,LongShortStrategy,239,732650.9999999999,Broker,239,98602.29999999996,100602.29999999996,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,2006-day-001,240,2006-12-06 23:59:59.999989,4007.75,4015.8,3987.15,4002.31,0.0,0.0,LongShortStrategy,240,732651.9999999999,Broker,240,98658.59999999996,100658.59999999996,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,2006-day-001,241,2006-12-07 23:59:59.999989,3997.09,4039.25,3991.84,4018.69,0.0,0.0,LongShortStrategy,241,732652.9999999999,Broker,241,98494.79999999996,100494.79999999996,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,2006-day-001,242,2006-12-08 23:59:59.999989,4011.63,4028.14,3980.66,4019.89,0.0,0.0,LongShortStrategy,242,732653.9999999999,Broker,242,98482.79999999996,100482.79999999996,BuySell,242,,,Trades - Net Profit/Loss,242,,
243,2006-day-001,243,2006-12-11 23:59:59.999989,4024.14,4055.74,4024.14,4052.89,0.0,0.0,LongShortStrategy,243,732656.9999999999,Broker,243,98152.79999999996,100152.79999999996,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,2006-day-001,244,2006-12-12 23:59:59.999989,4052.55,4062.2,4044.02,4059.74,0.0,0.0,LongShortStrategy,244,732657.9999999999,Broker,244,98224.09999999995,100224.09999999995,BuySell,244,3983.3597,,Trades - Net Profit/Loss,244,,-79.0
245,2006-day-001,245,2006-12-13 23:59:59.999989,4063.14,4096.28,4054.64,4094.33,0.0,0.0,LongShortStrategy,245,732658.9999999999,Broker,245,98569.99999999994,100569.99999999994,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,2006-day-001,246,2006-12-14 23:59:59.999989,4100.49,4122.89,4099.98,4118.84,0.0,0.0,LongShortStrategy,246,732659.9999999999,Broker,246,98815.09999999995,100815.09999999995,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,2006-day-001,247,2006-12-15 23:59:59.999989,4119.08,4147.38,4119.08,4140.66,0.0,0.0,LongShortStrategy,247,732660.9999999999,Broker,247,99033.29999999994,101033.29999999994,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,2006-day-001,248,2006-12-18 23:59:59.999989,4140.99,4141.46,4129.65,4130.06,0.0,0.0,LongShortStrategy,248,732663.9999999999,Broker,248,98927.29999999994,100927.29999999994,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,2006-day-001,249,2006-12-19 23:59:59.999989,4121.01,4121.01,4085.18,4100.48,0.0,0.0,LongShortStrategy,249,732664.9999999999,Broker,249,98631.49999999994,100631.49999999994,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,2006-day-001,250,2006-12-20 23:59:59.999989,4108.3,4130.8,4108.3,4118.54,0.0,0.0,LongShortStrategy,250,732665.9999999999,Broker,250,98812.09999999995,100812.09999999995,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,2006-day-001,251,2006-12-21 23:59:59.999989,4111.85,4125.27,4104.46,4112.1,0.0,0.0,LongShortStrategy,251,732666.9999999999,Broker,251,98747.69999999995,100747.69999999995,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,2006-day-001,252,2006-12-22 23:59:59.999989,4109.86,4109.86,4072.62,4073.5,0.0,0.0,LongShortStrategy,252,732667.9999999999,Broker,252,98361.69999999995,100361.69999999995,BuySell,252,,,Trades - Net Profit/Loss,252,,
253,2006-day-001,253,2006-12-27 23:59:59.999989,4079.7,4134.86,4079.7,4134.86,0.0,0.0,LongShortStrategy,253,732672.9999999999,Broker,253,98975.29999999994,100975.29999999994,BuySell,253,,,Trades - Net Profit/Loss,253,,
254,2006-day-001,254,2006-12-28 23:59:59.999989,4137.44,4142.06,4125.14,4130.66,0.0,0.0,LongShortStrategy,254,732673.9999999999,Broker,254,98933.29999999994,100933.29999999994,BuySell,254,,,Trades - Net Profit/Loss,254,,
255,2006-day-001,255,2006-12-29 23:59:59.999989,4130.12,4142.01,4119.94,4119.94,0.0,0.0,LongShortStrategy,255,732674.9999999999,Broker,255,98826.09999999995,100826.09999999995,BuySell,255,,,Trades - Net Profit/Loss,255,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: 2006-day-001
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - LongShortStrategy:
      *************************************************************************
      - Params:
        - period: 15
        - stake: 1
        - printout: False
        - onlylong: False
        - csvcross: False
      *************************************************************************
      - Indicators:
        .......................................................................
        - SMA:
          - Lines: sma
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 15
        .......................................................................
        - CrossOver:
          - Lines: crossover
          - Params: None
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.01
        .......................................................................
        - Trades:
          - Lines: pnlplus, pnlminus
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - pnlcomm: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 100000
          - End: 100826.1
        .......................................................................
        - sqn:
          - Params: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - sqn: 0.05
            - trades: 22
